Date,Price,Open,High,Low,Vol.,Change %,Close
2018-05-30,7400.1,7469.2,7565.2,7306.8,14037000.0,-0.0091,7119.3
2018-05-31,7502.6,7400.8,7611.9,7355.0,14452000.000000002,0.0139,7469.2
2018-06-01,7530.8,7502.5,7610.4,7375.8,13591999.999999998,0.0038,7400.8
2018-06-02,7646.6,7530.8,7694.5,7467.9,12118000.0,0.0154,7502.5
2018-06-03,7729.3,7646.6,7775.0,7611.3,11668000.0,0.0108,7530.8
2018-06-04,7504.3,7729.3,7759.9,7468.4,14101000.0,-0.0291,7646.6
2018-06-05,7631.5,7507.4,7672.6,7391.0,14522999.999999998,0.0169,7729.3
2018-06-06,7661.0,7631.5,7699.1,7504.4,13066000.0,0.0039000000000000003,7507.4
2018-06-07,7697.8,7661.0,7754.7,7657.7,12400000.0,0.0048,7631.5
2018-06-08,7622.1,7697.9,7710.5,7556.9,11288000.0,-0.0098,7661.0
2018-06-09,7515.8,7622.1,7689.0,7493.3,9756000.0,-0.013999999999999999,7697.9
2018-06-10,6775.1,7515.8,7516.3,6668.1,27569000.0,-0.09849999999999999,7622.1
2018-06-11,6885.9,6775.2,6910.8,6657.2,17488000.0,0.016399999999999998,7515.8
2018-06-12,6558.2,6885.9,6887.2,6476.0,17826000.0,-0.047599999999999996,6775.2
2018-06-13,6312.3,6558.5,6624.6,6129.1,23748000.0,-0.0375,6885.9
2018-06-14,6647.1,6312.3,6711.5,6283.6,20154000.0,0.053,6558.5
2018-06-15,6410.3,6647.3,6655.8,6395.7,14353000.0,-0.0356,6312.3
2018-06-16,6505.8,6410.0,6564.2,6358.0,10879000.0,0.0149,6647.3
2018-06-17,6460.3,6505.8,6593.0,6452.1,9067000.0,-0.006999999999999999,6410.0
2018-06-18,6719.8,6460.5,6794.5,6410.9,13569999.999999998,0.04019999999999999,6505.8
2018-06-19,6752.4,6719.8,6839.5,6681.5,12054000.0,0.0049,6460.5
2018-06-20,6765.4,6752.3,6812.7,6575.1,12148000.0,0.0019,6719.8
2018-06-21,6728.0,6765.8,6797.5,6695.1,9929000.0,-0.0055000000000000005,6752.3
2018-06-22,6055.7,6728.2,6739.7,5955.0,27822000.000000004,-0.0999,6765.8
2018-06-23,6167.3,6055.2,6259.0,6032.8,14290000.0,0.0184,6728.2
2018-06-24,6154.6,6167.9,6248.3,5785.3,24060000.0,-0.0021,6055.2
2018-06-25,6256.6,6155.1,6331.2,6101.7,21069000.0,0.0166,6167.9
2018-06-26,6082.1,6256.9,6267.7,6060.0,17666000.0,-0.0279,6155.1
2018-06-27,6154.9,6081.1,6187.3,6025.4,13341999.999999998,0.012,6256.9
2018-06-28,5883.5,6154.9,6178.4,5854.0,15605000.000000002,-0.0441,6081.1
2018-06-29,6213.3,5883.2,6284.9,5818.5,20696000.0,0.056100000000000004,6154.9
2018-06-30,6398.9,6213.4,6498.5,6204.0,18933000.0,0.029900000000000003,5883.2
2018-07-01,6366.8,6398.5,6445.1,6284.7,12851000.0,-0.005,6213.4
2018-07-02,6619.5,6349.1,6680.0,6275.0,17992000.0,0.0397,6398.5
2018-07-03,6513.5,6618.6,6676.6,6513.5,15019000.0,-0.016,6349.1
2018-07-04,6598.4,6513.8,6774.5,6442.3,14304000.0,0.013000000000000001,6618.6
2018-07-05,6546.5,6598.0,6693.6,6466.1,16618000.0,-0.0079,6513.8
2018-07-06,6617.7,6546.5,6638.2,6458.3,13269000.0,0.0109,6598.0
2018-07-07,6765.5,6617.7,6805.9,6531.1,11457000.0,0.0223,6546.5
2018-07-08,6714.8,6765.4,6784.0,6694.3,26760000.000000004,-0.0075,6617.7
2018-07-09,6667.1,6715.1,6793.8,6637.7,28948000.0,-0.0070999999999999995,6765.4
2018-07-10,6307.2,6668.4,6686.8,6291.5,31527000.0,-0.054000000000000006,6715.1
2018-07-11,6389.1,6307.2,6409.7,6296.6,24382000.0,0.013000000000000001,6668.4
2018-07-12,6250.6,6389.1,6389.4,6088.8,28924000.0,-0.0217,6307.2
2018-07-13,6230.2,6250.8,6333.8,6144.5,23322000.0,-0.0033,6389.1
2018-07-14,6254.8,6229.5,6313.5,6192.5,24371000.0,0.004,6250.8
2018-07-15,6362.9,6254.8,6399.6,6238.5,18067000.0,0.0173,6229.5
2018-07-16,6729.9,6362.8,6749.2,6344.1,31212000.0,0.057699999999999994,6254.8
2018-07-17,7322.0,6729.8,7453.2,6666.0,33775000.0,0.08800000000000001,6362.8
2018-07-18,7383.6,7321.6,7581.2,7249.3,33332000.0,0.0084,6729.8
2018-07-19,7477.5,7383.9,7558.4,7288.8,24725000.0,0.0127,7321.6
2018-07-20,7339.4,7477.6,7683.6,7292.0,25885000.000000004,-0.018500000000000003,7383.9
2018-07-21,7408.7,7339.3,7460.8,7223.5,16077000.000000002,0.0095,7477.6
2018-07-22,7412.3,7409.0,7575.3,7343.7,20416000.0,0.0005,7339.3
2018-07-23,7723.0,7412.4,7809.6,7379.2,27214999.999999996,0.04190000000000001,7409.0
2018-07-24,8407.0,7723.1,8479.8,7701.9,34532000.0,0.0886,7412.4
2018-07-25,8173.7,8404.9,8484.6,8062.1,26923000.0,-0.0278,7723.1
2018-07-26,7937.0,8173.9,8304.3,7861.0,23545000.0,-0.028999999999999998,8404.9
2018-07-27,8187.4,7936.9,8273.8,7808.3,24322000.0,0.0315,8173.9
2018-07-28,8234.1,8186.8,8234.1,8077.4,14713999.999999998,0.005699999999999999,7936.9
2018-07-29,8215.6,8231.5,8275.4,8113.3,15524000.0,-0.0022,8186.8
2018-07-30,8177.1,8214.7,8262.0,7874.4,24221000.0,-0.004699999999999999,8231.5
2018-07-31,7729.4,8176.4,8176.5,7649.8,26694000.0,-0.0548,8214.7
2018-08-01,7606.4,7728.5,7753.2,7449.2,23769000.0,-0.0159,8176.4
2018-08-02,7535.6,7606.4,7701.4,7470.6,21634000.0,-0.009300000000000001,7728.5
2018-08-03,7419.0,7535.6,7535.6,7293.5,22646000.0,-0.0155,7606.4
2018-08-04,7014.3,7418.9,7484.2,6949.7,22257000.0,-0.0546,7535.6
2018-08-05,7027.1,7014.0,7087.6,6887.9,17764000.0,0.0018,7418.9
2018-08-06,6943.6,7027.8,7143.6,6852.5,16887000.0,-0.011899999999999999,7014.0
2018-08-07,6724.9,6943.6,7149.7,6689.9,23248000.0,-0.0315,7027.8
2018-08-08,6283.6,6725.2,6725.2,6138.8,31154000.000000004,-0.06559999999999999,6943.6
2018-08-09,6538.8,6283.7,6620.2,6197.0,23766000.0,0.0406,6725.2
2018-08-10,6152.3,6539.5,6570.2,6043.4,29882000.0,-0.0591,6283.7
2018-08-11,6231.6,6152.8,6469.6,6009.8,24734000.0,0.0129,6539.5
2018-08-12,6313.0,6232.1,6453.0,6169.8,21633000.0,0.0131,6152.8
2018-08-13,6255.3,6313.0,6524.1,6159.6,23409000.0,-0.0091,6232.1
2018-08-14,6190.2,6255.3,6255.3,5898.3,3660000.0,-0.0104,6313.0
2018-08-15,6256.9,6190.2,6592.8,6177.9,3740000.0,0.0108,6255.3
2018-08-16,6306.7,6256.9,6470.9,6249.8,3500000.0,0.008,6190.2
2018-08-17,6581.7,6306.7,6581.7,6291.8,3200000.0,0.0436,6256.9
2018-08-18,6379.1,6581.8,6626.4,6295.5,3150000.0,-0.0308,6306.7
2018-08-19,6481.5,6379.1,6534.8,6316.0,2710000.0,0.0161,6581.8
2018-08-20,6268.1,6474.2,6516.4,6255.9,3100000.0,-0.0329,6379.1
2018-08-21,6482.2,6268.1,6484.1,6257.4,1460000.0,0.0341,6474.2
2018-08-22,6359.6,6482.2,6840.8,6304.8,3630000.0,-0.0189,6268.1
2018-08-23,6521.2,6359.9,6550.2,6359.2,2760000.0,0.0254,6482.2
2018-08-24,6680.4,6521.2,6721.2,6472.8,3700000.0,0.024399999999999998,6359.9
2018-08-25,6734.8,6680.6,6783.4,6655.3,3590000.0,0.008100000000000001,6521.2
2018-08-26,6712.7,6734.9,6892.7,6573.1,3370000.0,-0.0033,6680.6
2018-08-27,6897.6,6712.7,6902.9,6650.4,3260000.0,0.0275,6734.9
2018-08-28,7074.6,6897.6,7129.7,6861.2,3790000.0,0.025699999999999997,6712.7
2018-08-29,7029.1,7074.6,7121.4,6926.7,4110000.0000000005,-0.0064,6897.6
2018-08-30,6993.7,7029.2,7050.2,6798.0,3740000.0,-0.005,7074.6
2018-08-31,7033.8,6993.7,7080.2,6698.0,4210000.0,0.005699999999999999,7029.2
2018-09-01,7189.6,7032.4,7264.3,7020.4,3520000.0,0.022099999999999998,6993.7
2018-09-02,7293.9,7189.6,7334.8,7117.3,3900000.0,0.014499999999999999,7032.4
2018-09-03,7264.2,7289.8,7330.7,7182.8,3870000.0,-0.0040999999999999995,7189.6
2018-09-04,7377.5,7264.2,7409.9,7234.5,3920000.0,0.015600000000000001,7289.8
2018-09-05,6706.8,7377.5,7407.5,6691.8,4550000.0,-0.0909,7264.2
2018-09-06,6514.0,6706.8,6732.9,6337.8,4019999.9999999995,-0.0287,7377.5
2018-09-07,6390.9,6514.1,6540.6,6316.2,3300000.0,-0.0189,6706.8
2018-09-08,6184.3,6390.9,6484.3,6132.3,3460000.0,-0.0323,6514.1
2018-09-09,6238.5,6184.3,6432.6,6148.8,2840000.0,0.0088,6390.9
2018-09-10,6321.0,6238.5,6358.5,6237.3,3110000.0,0.0132,6184.3
2018-09-11,6293.9,6320.7,6391.8,6189.6,3300000.0,-0.0043,6238.5
2018-09-12,6338.0,6293.9,6353.5,6204.5,3040000.0,0.006999999999999999,6320.7
2018-09-13,6482.9,6338.0,6867.3,6337.8,3530000.0,0.0229,6293.9
2018-09-14,6483.7,6482.9,6579.4,6412.1,3200000.0,0.0001,6338.0
2018-09-15,6519.0,6482.6,6562.9,6470.3,3160000.0,0.0054,6482.9
2018-09-16,6500.2,6519.0,6520.8,6406.2,3340000.0,-0.0029,6482.6
2018-09-17,6251.9,6500.2,6533.5,6215.9,3260000.0,-0.0382,6519.0
2018-09-18,6342.0,6251.9,6388.8,6228.8,2820000.0,0.0144,6500.2
2018-09-19,6390.4,6342.0,6478.7,6144.5,3540000.0,0.0076,6251.9
2018-09-20,6489.2,6390.4,6537.5,6346.4,5180000.0,0.0155,6342.0
2018-09-21,6766.7,6490.9,6780.5,6489.8,7730000.0,0.042800000000000005,6390.4
2018-09-22,6729.6,6766.7,6833.3,6635.5,7310000.0,-0.0055000000000000005,6490.9
2018-09-23,6704.1,6729.6,6789.4,6666.4,7340000.0,-0.0038,6766.7
2018-09-24,6584.1,6713.3,6728.1,6559.1,7570000.0,-0.0179,6729.6
2018-09-25,6445.1,6590.6,6590.6,5977.0,7340000.0,-0.021099999999999997,6713.3
2018-09-26,6468.1,6443.0,6551.9,6384.1,8640000.0,0.0036,6590.6
2018-09-27,6689.2,6463.7,6738.3,6428.8,9340000.0,0.0342,6443.0
2018-09-28,6636.0,6685.7,6809.2,6538.6,9570000.0,-0.0079,6463.7
2018-09-29,6603.9,6633.9,6648.4,6464.4,9420000.0,-0.0048,6685.7
2018-09-30,6635.2,6603.9,6673.9,6533.5,9340000.0,0.004699999999999999,6633.9
2018-10-01,6608.2,6635.2,6674.7,6072.7,9190000.0,-0.0040999999999999995,6603.9
2018-10-02,6549.9,6608.2,6645.7,6034.9,9340000.0,-0.0088,6635.2
2018-10-03,6507.8,6549.9,6563.5,6429.6,9210000.0,-0.0064,6608.2
2018-10-04,6584.2,6509.2,6653.0,6487.8,9310000.0,0.011699999999999999,6549.9
2018-10-05,6639.1,6584.2,6682.3,6537.6,9340000.0,0.0083,6509.2
2018-10-06,6596.3,6639.1,6661.5,6550.4,9180000.0,-0.006500000000000001,6584.2
2018-10-07,6611.0,6596.3,6633.9,6523.8,7706000.0,0.0022,6639.1
2018-10-08,6669.6,6611.0,6699.5,6589.9,11968000.0,0.0089,6596.3
2018-10-09,6650.8,6669.6,6678.9,6613.3,8079000.000000001,-0.0028000000000000004,6611.0
2018-10-10,6618.0,6650.6,6653.5,6526.0,10193000.0,-0.0049,6669.6
2018-10-11,6239.1,6618.0,6622.5,6206.2,24528000.0,-0.0572,6650.6
2018-10-12,6291.3,6239.2,6344.8,6206.8,14740000.0,0.0084,6618.0
2018-10-13,6321.7,6291.3,6329.3,6282.8,9445000.0,0.0048,6239.2
2018-10-14,6326.8,6321.6,6390.9,6300.0,9938000.0,0.0008,6291.3
2018-10-15,6699.8,6326.8,7358.4,6300.2,44333000.0,0.059000000000000004,6321.6
2018-10-16,6705.3,6712.4,6836.7,6645.4,15585000.0,0.0008,6326.8
2018-10-17,6686.6,6718.9,6745.9,6637.8,13671000.0,-0.0028000000000000004,6712.4
2018-10-18,6574.1,6690.1,6736.3,6530.6,13415000.0,-0.0168,6718.9
2018-10-19,6512.0,6576.4,6603.2,6506.9,12144000.0,-0.009399999999999999,6690.1
2018-10-20,6572.2,6511.7,6593.7,6495.9,9777000.0,0.0092,6576.4
2018-10-21,6583.0,6575.9,6643.1,6568.0,9294000.0,0.0016,6511.7
2018-10-22,6555.8,6583.0,6612.7,6529.5,10157000.0,-0.0040999999999999995,6575.9
2018-10-23,6528.7,6558.6,6573.6,6500.5,10886000.0,-0.0040999999999999995,6583.0
2018-10-24,6530.7,6531.2,6593.8,6522.6,9874000.0,0.0003,6558.6
2018-10-25,6507.0,6532.5,6544.8,6491.5,9743000.0,-0.0036,6531.2
2018-10-26,6510.0,6507.0,6570.5,6498.5,9717000.0,0.0005,6532.5
2018-10-27,6494.2,6510.0,6534.0,6473.7,7672000.0,-0.0024,6507.0
2018-10-28,6486.1,6494.6,6502.2,6461.2,9397000.0,-0.0012,6510.0
2018-10-29,6335.0,6486.1,6498.4,6310.5,16052000.000000002,-0.0233,6494.6
2018-10-30,6325.7,6336.7,6469.9,6316.5,12821000.0,-0.0015,6486.1
2018-10-31,6365.9,6327.9,6405.7,6257.8,12906000.0,0.0064,6336.7
2018-11-01,6400.5,6365.9,6421.8,6354.2,12416000.0,0.0054,6327.9
2018-11-02,6424.7,6400.5,6444.3,6390.9,13587000.0,0.0038,6365.9
2018-11-03,6386.2,6424.5,6429.5,6346.2,11284000.0,-0.006,6400.5
2018-11-04,6478.2,6386.2,6508.9,6359.7,12876000.0,0.0144,6424.5
2018-11-05,6459.7,6478.2,6489.2,6431.7,12851000.0,-0.0029,6386.2
2018-11-06,6502.8,6460.4,6509.6,6441.6,15487000.0,0.0067,6478.2
2018-11-07,6565.3,6503.1,6594.3,6502.0,17076000.0,0.0096,6460.4
2018-11-08,6474.0,6565.3,6577.3,6466.3,15930000.000000002,-0.0139,6503.1
