Date,Price,Open,High,Low,Vol.,Change %
26-Jan-19,"3,570.90","3,572.00","3,652.50","3,556.10",432.55K,-0.03%
25-Jan-19,"3,572.00","3,574.30","3,582.60","3,542.20",448.89K,-0.06%
24-Jan-19,"3,574.30","3,561.40","3,587.00","3,539.70",428.60K,0.36%
23-Jan-19,"3,561.50","3,580.10","3,608.30","3,532.80",445.87K,-0.52%
22-Jan-19,"3,580.10","3,536.90","3,607.90","3,465.20",447.70K,1.23%
21-Jan-19,"3,536.70","3,542.70","3,561.40","3,505.40",394.17K,-0.16%
20-Jan-19,"3,542.30","3,676.20","3,699.10","3,503.90",563.31K,-3.68%
19-Jan-19,"3,677.80","3,605.80","3,715.20","3,604.10",537.06K,2.00%
18-Jan-19,"3,605.60","3,626.30","3,627.90","3,575.70",488.16K,-0.57%
17-Jan-19,"3,626.40","3,588.10","3,636.70","3,554.80",525.10K,1.07%
16-Jan-19,"3,588.00","3,570.60","3,644.10","3,561.40",487.34K,0.47%
15-Jan-19,"3,571.30","3,637.50","3,660.80","3,545.70",544.85K,-1.84%
14-Jan-19,"3,638.10","3,490.40","3,672.00","3,490.40",539.93K,4.24%
13-Jan-19,"3,490.20","3,597.30","3,617.60","3,473.20",452.79K,-2.98%
12-Jan-19,"3,597.20","3,616.60","3,633.90","3,561.30",435.06K,-0.53%
11-Jan-19,"3,616.50","3,603.30","3,655.70","3,563.10",551.64K,0.35%
10-Jan-19,"3,603.70","3,978.90","4,007.70","3,562.10",697.31K,-9.41%
09-Jan-19,"3,978.00","3,971.00","4,014.20","3,957.50",473.42K,0.17%
08-Jan-19,"3,971.00","3,985.80","4,070.50","3,943.10",514.08K,-0.37%
07-Jan-19,"3,985.90","4,004.30","4,028.00","3,945.50",500.88K,-0.45%
06-Jan-19,"4,004.10","3,785.70","4,034.10","3,758.50",529.89K,5.78%
05-Jan-19,"3,785.40","3,802.80","3,846.70","3,769.00",468.45K,-0.46%
04-Jan-19,"3,802.70","3,780.50","3,823.90","3,720.00",488.70K,0.60%
03-Jan-19,"3,780.10","3,874.10","3,875.80","3,753.00",450.32K,-2.42%
02-Jan-19,"3,873.80","3,809.70","3,894.80","3,768.10",554.47K,1.69%
01-Jan-19,"3,809.40","3,709.50","3,814.30","3,664.40",469.11K,2.69%
31-Dec-18,"3,709.40","3,815.10","3,819.60","3,658.80",545.83K,-2.77%
30-Dec-18,"3,815.00","3,708.20","3,837.70","3,682.50",519.17K,2.92%
29-Dec-18,"3,706.80","3,861.60","3,899.60","3,696.00",505.41K,-4.01%
28-Dec-18,"3,861.60","3,587.10","3,900.30","3,565.50",565.24K,7.66%
27-Dec-18,"3,586.90","3,793.40","3,822.60","3,560.80",543.44K,-5.45%
26-Dec-18,"3,793.70","3,762.80","3,841.90","3,680.30",567.11K,0.83%
25-Dec-18,"3,762.50","4,025.60","4,030.70","3,676.50",670.94K,-6.55%
24-Dec-18,"4,026.10","3,944.50","4,208.20","3,941.90",716.29K,2.07%
23-Dec-18,"3,944.40","3,964.30","4,037.10","3,904.60",572.21K,-0.50%
22-Dec-18,"3,964.40","3,850.90","3,977.20","3,803.70",554.59K,2.95%
21-Dec-18,"3,850.90","4,075.20","4,153.10","3,786.90",748.76K,-5.52%
20-Dec-18,"4,076.00","3,687.20","4,140.30","3,665.80",958.58K,10.55%
19-Dec-18,"3,687.10","3,668.10","3,924.70","3,647.50",792.40K,0.52%
18-Dec-18,"3,668.00","3,526.00","3,683.10","3,456.90",698.53K,4.02%
